## Station data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Country = 'India',,,,,,,
Station = 'IN03113457',,,,,,,
Description = 'Weather data for WOFOST simulation',,,,,,,
Source = 'Projected',,,,,,,
Contact = 'User',,,,,,,
Longitude = 74.792,,,,,,,
Latitude = 29.758,,,,,,,
Elevation = 216,,,,,,,
AngstromA = 0.29,,,,,,,
AngstromB = 0.49,,,,,,,
HasSunshine = False,,,,,,,
## Daily weather observations,,,,,,,
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
2015-01-07 00:00:00,19082.0448,3.0710000000000264,21.265000000000043,98.8209,3.20581,0,0
2015-01-08 00:00:00,20076.422400000003,0.8320000000000505,21.935000000000002,98.977,1.39714,8.10795744e-13,0
2015-01-09 00:00:00,16513.9776,4.140000000000043,23.92900000000003,98.73360000000001,2.69956,8.792496e-05,0
2015-01-10 00:00:00,19782.0576,2.948000000000036,22.317000000000007,98.9305,2.69339,5.24498112e-08,0
2015-01-11 00:00:00,21026.0448,2.1899999999999977,18.383000000000038,99.2903,3.37228,4.99981248e-09,0
2015-01-12 00:00:00,20413.9872,0.2400000000000091,20.557000000000016,99.7654,2.3365,1.3093488e-08,0
2015-01-13 00:00:00,20136.2976,4.152000000000044,23.371000000000038,99.72,2.87746,1.77183936e-16,0
2015-01-14 00:00:00,19544.112,3.941000000000031,24.614000000000033,99.6662,3.02575,4.3110921599999996e-08,0
2015-01-15 00:00:00,20694.6144,7.55600000000004,24.624000000000024,99.50710000000001,3.83875,0,0
2015-01-16 00:00:00,21125.4048,4.724000000000046,25.805000000000007,99.1749,2.05144,1.79000064e-14,0
2015-01-17 00:00:00,19723.478400000004,5.447000000000003,27.38100000000003,98.7857,4.55812,0.000287817408,0
2015-01-18 00:00:00,11517.2928,10.79400000000004,24.17700000000002,98.7386,4.23129,0.000529638048,0
2015-01-19 00:00:00,19201.4496,8.50200000000001,24.635000000000048,99.38839999999999,2.21004,5.01463008e-08,0
2015-01-20 00:00:00,16737.062400000003,11.059000000000026,25.897000000000048,99.43889999999999,2.62748,2.6536204800000002e-05,0
2015-01-21 00:00:00,15493.334400000002,14.708000000000027,28.072000000000003,99.0755,3.41116,4.4664393599999996e-05,0
2015-01-22 00:00:00,20238.5088,11.220000000000027,27.634000000000015,99.1281,4.47461,1.08936576e-21,0
2015-01-23 00:00:00,17674.5888,8.035000000000025,25.855999999999995,99.1191,2.15642,9.3902976e-13,0
2015-01-24 00:00:00,16731.8784,12.201000000000022,28.915999999999997,98.5322,4.21904,6.0232377599999996e-05,0
2015-01-25 00:00:00,22657.276800000003,11.326000000000022,26.745000000000005,98.4915,3.17498,1.407024e-09,0
2015-01-26 00:00:00,20107.785600000003,12.391999999999996,25.525000000000034,98.3267,6.35415,0.00012172031999999999,0
2015-01-27 00:00:00,22876.3008,1.6590000000000487,18.589,99.0512,4.11546,9.210585599999999e-10,0
2015-01-28 00:00:00,24272.6112,-0.6850000000000023,18.54400000000004,99.2375,3.45263,0,0
2015-01-29 00:00:00,22212.576,3.643000000000029,21.90900000000005,99.11260000000001,3.32694,2.0334931199999998e-08,0
2015-01-30 00:00:00,21035.2032,7.670000000000016,26.272000000000048,98.9238,2.40231,1.5250032e-05,0
2015-01-31 00:00:00,13945.564800000002,14.858000000000004,29.45300000000003,98.7317,3.69622,1.87156224e-07,0
2015-02-01 00:00:00,17692.992000000002,12.253000000000043,28.959000000000003,98.81989999999999,3.89574,8.42496768e-08,0
2015-02-02 00:00:00,25413.436800000003,10.64100000000002,22.37900000000002,99.1533,6.24704,9.6246144e-11,0
2015-02-03 00:00:00,25145.510400000003,9.488,22.083000000000027,98.9818,5.9728,3.5270208e-11,0
2015-02-04 00:00:00,25848.288000000004,9.768000000000029,22.20300000000003,99.055,5.49764,0,0
2015-02-05 00:00:00,25504.7616,7.844000000000051,23.528999999999996,99.2025,3.33988,1.58970816e-22,0
2015-02-06 00:00:00,24372.0576,4.414000000000044,26.939999999999998,98.90960000000001,4.68869,2.6595820800000003e-25,0
2015-02-07 00:00:00,25791.0912,2.1270000000000095,23.107000000000028,98.8276,2.29627,0,0
2015-02-08 00:00:00,21425.04,7.712000000000046,24.536,98.902,3.01917,6.84411552e-05,0
2015-02-09 00:00:00,9534.9312,12.969000000000051,26.016999999999996,98.26060000000001,5.81263,10.423987200000001,0
2015-02-10 00:00:00,17645.3856,10.200000000000045,21.55800000000005,98.3039,3.97581,0.67423536,0
2015-02-11 00:00:00,24529.824000000004,9.744000000000028,24.30600000000004,98.9795,4.18922,0.000333411552,0
2015-02-12 00:00:00,24938.496,8.80600000000004,22.222000000000037,99.3364,2.94274,0.0005935956479999999,0
2015-02-13 00:00:00,24875.5968,6.6790000000000305,23.302999999999997,99.7201,3.01888,3.32096544e-06,0
2015-02-14 00:00:00,24377.328,9.622000000000014,26.021000000000015,99.72500000000001,3.58333,6.62797728e-08,0
2015-02-15 00:00:00,21545.654400000003,12.573000000000036,28.213000000000022,99.3614,2.35276,4.95315648e-06,0
2015-02-16 00:00:00,21014.035200000002,13.268000000000029,29.072000000000003,99.1165,3.13336,0.000370237824,0
2015-02-17 00:00:00,26450.928,13.5,28.801000000000045,99.1803,3.14341,6.13145376e-08,0
2015-02-18 00:00:00,26054.006400000002,11.225000000000023,30.525000000000034,99.1867,1.72635,0,0
2015-02-19 00:00:00,24886.0512,13.646000000000015,32.89700000000005,99.01339999999999,2.85896,0,0
2015-02-20 00:00:00,25260.4224,12.569000000000017,32.40500000000003,98.67460000000001,3.93416,7.29653184e-24,0
2015-02-21 00:00:00,26110.598400000003,12.721000000000004,29.153999999999996,98.44069999999999,3.86702,0.00014758848,0
2015-02-22 00:00:00,26636.428799999998,12.271000000000015,28.686000000000035,98.9148,3.1563,4.68746784e-10,0
2015-02-23 00:00:00,25557.552000000003,10.594000000000051,31.073000000000036,99.0801,2.84322,0,0
2015-02-24 00:00:00,25893.734400000005,13.099000000000046,33.36700000000002,99.00489999999999,2.29931,3.71750688e-25,0
2015-02-25 00:00:00,25859.7792,13.016999999999996,34.35000000000002,99.0312,1.37778,2.61863712e-12,0
2015-02-26 00:00:00,25900.4736,14.052000000000021,35.24000000000001,98.8746,1.03686,1.8587491199999998e-25,0
2015-02-27 00:00:00,22042.6272,15.144000000000005,37.071000000000026,98.7363,2.84943,3.52296864e-08,0
2015-02-28 00:00:00,21504.441600000002,20.340000000000032,36.74000000000001,98.67330000000001,2.3578,5.08837248e-12,0
2015-03-01 00:00:00,18721.238400000002,19.90300000000002,35.96500000000003,98.4092,3.04328,7.04139264e-05,0
2015-03-02 00:00:00,18819.216,24.774,35.76800000000003,98.35889999999999,4.39069,5.1331968e-05,0
2015-03-03 00:00:00,19402.5888,22.136000000000024,34.537000000000035,98.3279,3.41732,0.00090802944,0
2015-03-04 00:00:00,11545.891200000002,20.870000000000005,27.22800000000001,98.3691,3.75382,0.0014729040000000001,0
2015-03-05 00:00:00,19148.4,16.91900000000004,29.37900000000002,98.4219,3.68763,0.00449702496,0
2015-03-06 00:00:00,28194.825600000004,11.17900000000003,27.76600000000002,98.4739,3.76468,3.79979424e-08,0
2015-03-07 00:00:00,26827.3728,10.663000000000011,28.52600000000001,98.3735,2.86903,0.0015479424,0
2015-03-08 00:00:00,25758,13.201999999999998,29.716000000000008,98.4197,2.43036,0.0121784256,0
2015-03-09 00:00:00,14018.6592,14.458000000000027,26.17100000000005,98.60060000000001,2.36352,0.25054012800000003,0
2015-03-10 00:00:00,26144.294400000002,14.539000000000044,30.775000000000034,98.5447,2.92621,2.99909088e-06,0
2015-03-11 00:00:00,20647.526400000002,16.942000000000007,32.553,98.3408,4.82284,0.000752987232,0
2015-03-12 00:00:00,13147.056,18.937000000000012,29.769000000000005,98.2973,2.76292,0.092657088,0
2015-03-13 00:00:00,18816.9696,18.011000000000024,28.773000000000025,98.21730000000001,2.4093,0.5860900800000001,0
2015-03-14 00:00:00,24985.324800000002,16.872000000000014,29.222000000000037,98.3119,2.18667,0.053307072,0
2015-03-15 00:00:00,16277.155200000001,17.673000000000002,29.54200000000003,98.60130000000001,1.5691,1.5136934400000002,0
2015-03-16 00:00:00,22558.089600000003,17.01600000000002,30.57000000000005,98.6875,2.36928,0.2883816,0
2015-03-17 00:00:00,25132.7232,19.41300000000001,32.27600000000001,98.5326,3.7513,0.00039135312000000005,0
2015-03-18 00:00:00,27614.908800000005,19.741000000000042,35.00300000000004,98.4562,4.04538,1.5896649600000002e-06,0
2015-03-19 00:00:00,29140.56,19.90900000000005,35.46700000000004,98.5177,4.73116,0,0
2015-03-20 00:00:00,29363.1264,19.248000000000047,36.15300000000002,98.51830000000001,4.839,3.91593312e-09,0
2015-03-21 00:00:00,27590.4576,18.680000000000007,36.31800000000004,98.40530000000001,2.59701,0.000275587488,0
2015-03-22 00:00:00,26835.494400000003,24.095000000000027,40.36200000000002,98.0716,5.6625,1.46419488e-05,0
2015-03-23 00:00:00,28440.460800000004,24.144000000000005,38.408000000000015,98.0116,5.93976,1.2923539199999999e-05,0
2015-03-24 00:00:00,28560.384000000002,19.036,37.023000000000025,98.3305,3.48089,1.3828579199999999e-08,0
2015-03-25 00:00:00,26439.696,17.85300000000001,38.35400000000004,98.42439999999999,2.75889,9.3915936e-05,0
2015-03-26 00:00:00,15565.305600000002,25.238,37.17900000000003,98.2817,3.95403,0.000158347008,0
2015-03-27 00:00:00,12166.9344,23.427999999999997,31.90900000000005,98.4967,3.95986,0.000307189152,0
2015-03-28 00:00:00,15467.673600000002,19.77600000000001,32.30200000000002,98.7508,3.28274,0.000171189504,0
2015-03-29 00:00:00,28500.2496,17.72800000000001,34.499000000000024,98.7624,1.69399,0.00169479648,0
2015-03-30 00:00:00,26936.150400000002,21.326000000000022,37.837000000000046,98.6707,4.93148,0.0167750784,0
2015-03-31 00:00:00,20801.5776,22.376000000000033,35.65900000000005,98.8314,4.32078,7.2827424e-05,0
2015-04-01 00:00:00,25540.704,21.50400000000002,35.65300000000002,98.4994,1.84654,0.0010817366399999999,0
2015-04-02 00:00:00,11243.7504,25.200000000000045,32.93100000000004,97.92150000000001,3.97063,0.00416583648,0
2015-04-03 00:00:00,23375.8656,22.257000000000005,36.95800000000003,97.8276,3.97147,0.0049574592,0
2015-04-04 00:00:00,25614.057600000004,21.42700000000002,36.849000000000046,98.047,3.7943,0.00235994688,0
2015-04-05 00:00:00,29344.6368,19.415999999999997,35.124000000000024,98.2793,3.10413,1.90164672e-07,0
2015-04-06 00:00:00,28587.6864,18.196000000000026,34.637,97.9237,3.9259,0.0024092553599999998,0
2015-04-07 00:00:00,27064.800000000003,18.126000000000033,33.763000000000034,97.87480000000001,2.73491,0.000435856032,0
2015-04-08 00:00:00,28043.193600000002,17.400000000000034,35.935,98.13730000000001,1.75222,0,0
2015-04-09 00:00:00,27541.209600000002,21.5,37.92900000000003,98.4169,3.07197,0,0
2015-04-10 00:00:00,27794.1024,22.28200000000004,39.266999999999996,98.5522,2.36039,1.01774016e-05,0
2015-04-11 00:00:00,25656.998400000004,24.712000000000046,39.91500000000002,98.5097,2.0735,0.000185906016,0
2015-04-12 00:00:00,20875.104000000003,25.609000000000037,42.351,98.42930000000001,3.88442,0.00095688,0
2015-04-13 00:00:00,23251.6224,26.444000000000017,42.497000000000014,98.4747,3.96046,8.6748192e-07,0
2015-04-14 00:00:00,26238.297600000005,27.372000000000014,42.620000000000005,98.4412,4.32623,0.0558067968,0
2015-04-15 00:00:00,11856.067200000001,26.857000000000028,39.375,98.44930000000001,3.63633,0.0156911904,0
2015-04-16 00:00:00,25890.710400000004,26.15300000000002,41.335000000000036,98.26710000000001,1.70412,5.31081792e-05,0
2015-04-17 00:00:00,24639.4656,24.072000000000003,38.28000000000003,97.8879,4.84928,3.09391488e-05,0
2015-04-18 00:00:00,25286.256000000005,23.198000000000036,39.92100000000005,97.8237,3.72272,0.00466306848,0
2015-04-19 00:00:00,10346.832,25.17700000000002,34.46500000000003,97.9603,4.19504,5.29917984,0
2015-04-20 00:00:00,645.6732480000001,18.939999999999998,24.40500000000003,97.9759,4.9076,53.621827200000006,0
2015-04-21 00:00:00,7590.61152,19.197000000000003,23.310000000000002,98.4915,4.0734,0.1759104,0
2015-04-22 00:00:00,8222.160960000001,18.105000000000018,22.970000000000027,98.5342,3.01304,23.031216,0
2015-04-23 00:00:00,24327.3024,17.965000000000032,29.201000000000022,98.3535,1.42848,0.1521288,0
2015-04-24 00:00:00,27462.585600000002,21.936000000000035,36.99800000000005,98.1069,1.7763,0,0
2015-04-25 00:00:00,28457.308800000003,23.831000000000017,43.41900000000004,97.7241,2.5668,0,0
2015-04-26 00:00:00,29522.966400000005,24.124000000000024,44.27600000000001,97.66560000000001,2.54863,3.44240928e-07,0
2015-04-27 00:00:00,25909.545600000005,25.076000000000022,44.64300000000003,97.7526,3.83496,7.1971632e-09,0
2015-04-28 00:00:00,24751.7856,29.92900000000003,43.95500000000004,97.926,5.61062,0,0
2015-04-29 00:00:00,28919.9808,29.579000000000008,41.908000000000015,97.9582,4.97797,0,0
2015-04-30 00:00:00,27625.363200000003,25.852000000000032,41.283000000000015,97.9062,5.20128,0,0
2015-05-01 00:00:00,31066.2432,24.579000000000008,40.75600000000003,97.991,2.5224,0,0
2015-05-02 00:00:00,30312.9216,24.023000000000025,42.96900000000005,98.0237,3.57576,0,0
2015-05-03 00:00:00,29871.4176,25.272000000000048,43.75,97.78739999999999,3.0688,2.11084704e-15,0
2015-05-04 00:00:00,30131.913600000003,26.601,42.35700000000003,97.5035,3.41077,0,0
2015-05-05 00:00:00,29779.1424,25.11700000000002,43.46700000000004,97.6085,3.3156,0,0
2015-05-06 00:00:00,26570.16,25.847000000000037,44.05500000000001,98.0474,2.59761,3.80947968e-07,0
2015-05-07 00:00:00,23476.867200000004,33.12600000000003,45.60400000000004,97.9037,6.51058,3.98259936e-08,0
2015-05-08 00:00:00,24150.0096,34.447,45.757000000000005,97.7201,7.09603,6.974631359999999e-09,0
2015-05-09 00:00:00,23668.156800000004,34.32400000000001,45.129999999999995,97.71060000000001,6.16204,2.07732384e-07,0
2015-05-10 00:00:00,27767.664,30.04600000000005,47.920000000000016,97.4813,4.83503,4.9366368e-07,0
2015-05-11 00:00:00,28393.545600000005,29.687000000000012,46.902000000000044,97.4338,3.29712,2.53615968e-07,0
2015-05-12 00:00:00,19464.278400000003,31.76400000000001,44.511000000000024,97.6317,4.68963,0.617785056,0
2015-05-13 00:00:00,22574.9376,31.576000000000022,44.64700000000005,97.4452,1.77795,0.00261036,0
2015-05-14 00:00:00,25849.584000000003,32.05500000000001,47.084,97.2758,2.82974,0.00203781312,0
2015-05-15 00:00:00,22111.1424,33.43700000000001,46.209,97.418,4.96913,0.733387392,0
2015-05-16 00:00:00,19722.528000000002,33.334,43.38100000000003,97.53160000000001,3.21456,0.000309040704,0
2015-05-17 00:00:00,23267.1744,33.74100000000004,43.398000000000025,97.51689999999999,3.8738,1.19919744e-10,0
2015-05-18 00:00:00,25990.6752,30.572000000000003,45.148000000000025,97.3893,2.25624,7.489039680000001e-06,0
2015-05-19 00:00:00,22485.081600000005,29.709000000000003,45.75800000000004,97.42660000000001,3.07414,0.00382161888,0
2015-05-20 00:00:00,23902.7328,32.099000000000046,46.01000000000005,97.2259,3.234,0.0012795667200000002,0
2015-05-21 00:00:00,25745.731200000002,31.235000000000014,46.82600000000002,97.09989999999999,2.61483,0.0018816105599999999,0
2015-05-22 00:00:00,27451.872000000003,30.879999999999995,47.42700000000002,97.1194,4.18468,0.000150213312,0
2015-05-23 00:00:00,25649.2224,31.599000000000046,43.27200000000005,97.51480000000001,5.63231,5.69847744e-07,0
2015-05-24 00:00:00,23251.708800000004,32.65700000000004,42.06800000000004,97.61200000000001,3.68403,3.1058121600000005e-06,0
2015-05-25 00:00:00,22635.504000000004,34.58600000000001,43.10700000000003,97.63260000000001,4.92001,4.78303488e-05,0
2015-05-26 00:00:00,24225.0912,35.160000000000025,43.71900000000005,97.5179,2.30861,0.0174507264,0
2015-05-27 00:00:00,21391.948800000002,34.82600000000002,44.033000000000015,97.3207,7.33778,0.152300736,0
2015-05-28 00:00:00,22649.4144,35.141999999999996,45.34200000000004,97.041,9.25448,0.0022355136,0
2015-05-29 00:00:00,19042.992000000002,34.339,41.97300000000001,97.3365,4.33534,0.0063251798399999995,0
2015-05-30 00:00:00,16682.889600000002,33.84500000000003,40.64000000000004,97.2465,4.61465,0.00758227392,0
2015-05-31 00:00:00,17201.8944,34.46500000000003,41.149,97.17630000000001,3.96314,0.000450356544,0
2015-06-01 00:00:00,15792.710400000002,32.051000000000045,39.89300000000003,97.2117,4.71777,0.0014124671999999998,0
2015-06-02 00:00:00,15383.520000000002,31.458000000000027,38.99600000000004,97.2744,4.3894,0.028459728,0
2015-06-03 00:00:00,15141.081600000001,32.72800000000001,40.94900000000001,97.1147,4.08305,0.006303311999999999,0
2015-06-04 00:00:00,18287.596800000003,32.72900000000004,42.95500000000004,96.86580000000001,5.79128,2.82110688,0
2015-06-05 00:00:00,13604.2848,24.730000000000018,33.05000000000001,97.3317,6.78674,3.79505952,0
2015-06-06 00:00:00,17805.484800000002,24.66300000000001,31.259000000000015,97.5973,6.71723,1.3440384,0
2015-06-07 00:00:00,10781.510400000001,25.721000000000004,31.34400000000005,97.647,4.52359,2.93069664,0
2015-06-08 00:00:00,17412.364800000003,26.03800000000001,33.166,97.5634,3.90513,7.6162550399999995,0
2015-06-09 00:00:00,23842.771200000003,26.636000000000024,38.00400000000002,97.4778,3.58255,0.323336448,0
2015-06-10 00:00:00,24232.176,28.508000000000038,40.624000000000024,97.4171,3.0595,0.06595992,0
2015-06-11 00:00:00,14377.7376,30.049000000000035,37.94,97.44860000000001,1.61494,0.39796876800000003,0
2015-06-12 00:00:00,22775.2128,29.82000000000005,42.08200000000005,97.31869999999999,1.52842,0.0652369248,0
2015-06-13 00:00:00,20514.816000000003,32.386000000000024,43.03400000000005,97.2559,2.44512,0.078602832,0
2015-06-14 00:00:00,21548.160000000003,32.281000000000006,43.867999999999995,97.2565,4.18826,0.0055502495999999995,0
2015-06-15 00:00:00,21828.441600000002,33.738,44.414000000000044,97.2998,4.74053,0.000285645312,0
2015-06-16 00:00:00,15121.296,28.361000000000047,39.424000000000035,97.5257,7.65784,0.0251802432,0
2015-06-17 00:00:00,15174.2592,27.299000000000035,34.785000000000025,97.6152,6.51162,0.11230358400000001,0
2015-06-18 00:00:00,23648.371200000005,27.49200000000002,36.54000000000002,97.7169,3.48773,0.0466665408,0
2015-06-19 00:00:00,17177.184,29.00600000000003,36.65500000000003,97.73400000000001,3.92851,1.9625328,0
2015-06-20 00:00:00,21107.2608,28.634000000000015,39.98900000000003,97.74610000000001,3.32896,0.06230001599999999,0
2015-06-21 00:00:00,20971.699200000003,32.34000000000003,42.903999999999996,97.5855,3.88521,0.03057048,0
2015-06-22 00:00:00,19972.915200000003,30.930000000000007,43.45500000000004,97.4231,4.92005,0.019634140799999998,0
2015-06-23 00:00:00,14531.616,30.028999999999996,37.31800000000004,97.5535,4.88685,0.0330638112,0
2015-06-24 00:00:00,22547.5488,30.398000000000025,41.28200000000004,97.4399,3.84872,0.0015616281599999998,0
2015-06-25 00:00:00,20837.088,33.42100000000005,41.84100000000001,97.3845,3.46302,0.197729856,0
2015-06-26 00:00:00,19286.64,33.735000000000014,42.68100000000004,97.49260000000001,3.35877,0.507937824,0
2015-06-27 00:00:00,16068.7584,31.55400000000003,41.950000000000045,97.3982,3.4846,0.97417728,0
2015-06-28 00:00:00,7694.352000000001,27.90700000000004,34.05400000000003,97.7154,5.19512,3.24502848,0
2015-06-29 00:00:00,1110.37824,25.78000000000003,27.758000000000038,97.9887,2.56975,46.2049056,0
2015-06-30 00:00:00,1993.9219200000002,24.708000000000027,27.037000000000035,97.9952,2.55541,6.0009206399999995,0
2015-07-01 00:00:00,15083.193600000002,24.564999999999998,29.406000000000006,97.9977,2.67892,0.7443506879999999,0
2015-07-02 00:00:00,18957.3696,26.152000000000044,32.71500000000003,97.8253,2.3528,0.0536478336,0
2015-07-03 00:00:00,19132.848,26.90900000000005,35.176000000000045,97.73610000000001,2.88585,0.010958544,0
2015-07-04 00:00:00,19285.948800000002,27.403999999999996,36.67700000000002,97.7687,2.66232,0.32232816,0
2015-07-05 00:00:00,17847.0432,28.80200000000002,37.31800000000004,97.8533,1.89597,0.17205177600000002,0
2015-07-06 00:00:00,19851.609600000003,29.985000000000014,38.858000000000004,97.6752,2.37336,0.493839936,0
2015-07-07 00:00:00,19447.0848,31.460000000000036,41.81700000000001,97.4397,4.46204,0.0186369984,0
2015-07-08 00:00:00,19655.481600000003,32.178,41.745000000000005,97.43769999999999,5.66893,0.000603303552,0
2015-07-09 00:00:00,20025.6192,32.60200000000003,40.775000000000034,97.4492,6.77947,2.09447424e-06,0
2015-07-10 00:00:00,21074.1696,29.773000000000025,40.30600000000004,97.39160000000001,5.89819,0.000150263424,0
2015-07-11 00:00:00,20379.513600000002,29.114000000000033,38.46500000000003,97.7182,3.85643,0.000856903104,0
2015-07-12 00:00:00,22855.392,29.411,39.00800000000004,97.9388,6.12964,0.0506963232,0
2015-07-13 00:00:00,18930.412800000002,26.958000000000027,35.278999999999996,98.1645,3.5261,4.66895232,0
2015-07-14 00:00:00,20233.411200000002,26.53000000000003,35.045000000000016,98.17150000000001,2.51134,1.50190848,0
2015-07-15 00:00:00,20850.48,26.936000000000035,36.662000000000035,98.19680000000001,3.18296,0.374866272,0
2015-07-16 00:00:00,15308.956800000002,26.81400000000002,32.76800000000003,98.263,3.81187,2.40116832,0
2015-07-17 00:00:00,20673.5328,26.583000000000027,35.059000000000026,98.1761,1.53538,2.1421497599999997,0
2015-07-18 00:00:00,22004.784000000003,28.43300000000005,38.561000000000035,98.028,2.73678,0.48050496,0
2015-07-19 00:00:00,21596.4576,26.91500000000002,41.83000000000004,98.02,5.22455,0.0015906931200000002,0
2015-07-20 00:00:00,18439.6608,26.287000000000035,36.76600000000002,98.24560000000001,4.96989,4.32550368e-06,0
2015-07-21 00:00:00,23534.150400000002,28.869000000000028,39.86700000000002,98.263,4.56177,0.23337503999999998,0
